,id,imte1,imte2,imte3,imte4,imte5,safeinform,skillmat,wsituation1,wsituation2,wsituation3,wsituation4,wsituation5,wsituation11,wsituation6,wsituation7,wsituation,wsituation.1,wsituation10,wsituation12,wsituation13,wsituation14,wstat1,wstat2,wstat3,wstat4,wstat5,wstat6,wstat7,emo_manual,asb5,asb6,asb7,disc1,disc5,disc,disc10,disc11,disc6,disc7,disc.1,disc2,disc3,disc4,wtime_con1,wday,wday_week,ctime,wtime_night_a,wtime_sun_a,wtime_sat_a,wtime_long_a,wtime_night2,wtime_night3
4568,1078779_1,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2,1,2.0,2.0,2.0,2.0,2.0,1.0,2,2,2,2,2.0,2,2.0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,3.0,0.0,0.0,0.0,0.0,2,2
4569,1078788_1,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2.0,2,3.0,3.0,3,3,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2
4570,1078799_2,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2,3,3.0,2.0,2.0,3.0,3.0,2.0,3,3,3,2,2.0,2,3.0,3.0,2,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,35.0,1.0,1.0,1.0,1.0,1,2
4571,1079385_1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,3,2.0,3.0,2.0,3.0,3.0,3.0,3,3,2,2,2.0,2,3.0,3.0,3,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,35.0,0.0,0.0,0.0,0.0,2,2
4572,1079531_2,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3,3,2.0,2.0,3.0,2.0,2.0,1.0,2,2,1,2,2.0,2,2.0,2.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
4573,1079697_1,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2,2,2.0,2.0,3.0,1.0,3.0,1.0,2,3,2,2,2.0,2,3.0,2.0,3,3,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2
4574,1079717_1,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3,3,2.0,3.0,4.0,3.0,3.0,2.0,3,3,3,2,3.0,3,2.0,2.0,1,2,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
4575,1079717_2,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3,3,2.0,3.0,3.0,3.0,3.0,4.0,3,2,3,4,3.0,4,2.0,2.0,1,2,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,100.0,0.0,0.0,0.0,0.0,2,2
4576,1079723_1,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3,3,3.0,2.0,3.0,4.0,3.0,3.0,2,2,3,3,2.0,3,3.0,2.0,3,3,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,30.0,0.0,1.0,1.0,0.0,2,2
4577,1079723_2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3,3,2.0,3.0,4.0,3.0,3.0,3.0,2,3,3,2,3.0,3,2.0,2.0,2,4,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,,0.0,0.0,0.0,0.0,2,2
4578,1079723_3,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3,2.0,3.0,4.0,4.0,3.0,3.0,2,3,3,4,3.0,3,2.0,2.0,3,3,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,1.0,0.0,2,2
4579,1079735_1,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3,3,3.0,2.0,3.0,4.0,4.0,3.0,3,4,3,3,2.0,3,4.0,3.0,3,5,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2
4580,1079742_1,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3,3,2.0,3.0,4.0,3.0,3.0,2.0,3,3,2,3,3.0,5,3.0,3.0,2,3,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,1.0,1.0,0.0,2,2
4581,1079778_1,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2,1,2.0,2.0,3.0,2.0,2.0,2.0,2,2,1,2,3.0,3,2.0,2.0,1,3,2.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
4582,1079797_1,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2,1,2.0,3.0,2.0,3.0,2.0,2.0,2,4,3,3,4.0,3,3.0,3.0,4,2,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,50.0,0.0,1.0,1.0,0.0,2,2
4583,1079802_1,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2,3,2.0,3.0,3.0,2.0,2.0,2.0,3,3,2,2,2.0,3,2.0,2.0,3,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
4584,1079807_1,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2,3,2.0,1.0,2.0,2.0,3.0,2.0,2,2,3,2,1.0,2,2.0,2.0,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2
4585,1079823_1,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2,3,2.0,2.0,3.0,3.0,4.0,4.0,2,2,4,3,2.0,3,2.0,2.0,2,3,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,70.0,0.0,0.0,0.0,0.0,2,2
4586,1079830_3,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3,4,3.0,3.0,2.0,3.0,3.0,2.0,3,4,4,5,4.0,4,3.0,4.0,3,3,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,4,20.0,0.0,0.0,1.0,0.0,2,2
4587,1079840_1,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2,3,2.0,2.0,1.0,2.0,2.0,3.0,3,2,5,3,2.0,5,2.0,1.0,2,2,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2
4588,1079850_1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,3.0,2.0,2.0,2.0,1.0,2.0,2,2,5,3,2.0,2,2.0,2.0,3,2,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
4589,1079851_1,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3,3,2.0,3.0,3.0,4.0,4.0,3.0,2,3,3,2,3.0,3,3.0,2.0,3,3,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4590,1079851_2,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3,2,3.0,3.0,3.0,3.0,2.0,3.0,3,3,5,4,3.0,4,3.0,3.0,2,3,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,100.0,0.0,0.0,0.0,0.0,2,2
4591,1079885_1,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2,3,2.0,2.0,2.0,2.0,4.0,2.0,2,3,3,4,4.0,3,2.0,1.0,2,3,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6,60.0,0.0,0.0,1.0,0.0,2,2
4592,1079885_2,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2,3,2.0,2.0,3.0,3.0,5.0,4.0,3,3,2,3,4.0,2,3.0,2.0,2,3,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,1.0,1.0,2,2
4593,1079891_2,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2,3,2.0,2.0,3.0,2.0,1.0,2.0,2,3,3,2,2.0,2,2.0,3.0,2,4,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,100.0,0.0,0.0,0.0,0.0,2,2
4594,1079893_1,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2,2,2.0,3.0,3.0,2.0,4.0,3.0,2,3,2,3,4.0,2,2.0,2.0,1,2,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
4595,1079894_2,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3,2,3.0,2.0,3.0,2.0,4.0,4.0,3,4,2,4,4.0,2,2.0,2.0,3,2,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,,0.0,0.0,1.0,0.0,2,2
4596,1079900_1,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2,3,4.0,2.0,3.0,3.0,5.0,4.0,2,4,3,2,3.0,3,2.0,1.0,2,2,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4597,1080362_1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,3.0,2.0,3.0,2.0,3.0,5.0,5,3,4,4,3.0,5,2.0,2.0,2,3,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,150.0,0.0,0.0,0.0,0.0,2,2
4598,1080362_2,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2,2,2.0,3.0,2.0,3.0,5.0,5.0,3,3,4,4,3.0,4,2.0,3.0,3,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6,30.0,0.0,0.0,1.0,0.0,2,2
4599,1080366_1,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3,2,4.0,3.0,3.0,4.0,3.0,4.0,3,4,3,4,4.0,3,2.0,2.0,4,3,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,100.0,0.0,0.0,0.0,0.0,2,2
4600,1080372_1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3,2,3.0,3.0,2.0,3.0,3.0,4.0,3,4,3,3,4.0,3,3.0,2.0,3,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,70.0,0.0,0.0,0.0,0.0,2,2
4601,1080372_2,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2,4,3.0,2.0,3.0,4.0,3.0,4.0,4,3,3,2,3.0,2,2.0,3.0,2,3,2.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,30.0,0.0,0.0,1.0,0.0,2,2
4602,1080374_1,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2,2,2.0,3.0,3.0,2.0,3.0,3.0,2,3,5,4,3.0,3,2.0,3.0,2,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,160.0,0.0,0.0,0.0,0.0,2,2
4603,1080417_1,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3,3,3.0,4.0,4.0,2.0,3.0,3.0,3,4,2,3,4.0,4,4.0,3.0,2,3,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,110.0,0.0,0.0,1.0,0.0,2,2
4604,1080487_1,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3,2,2.0,2.0,3.0,3.0,3.0,3.0,2,3,4,2,3.0,1,2.0,3.0,3,2,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,30.0,0.0,1.0,1.0,0.0,2,2
4605,1080491_1,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2,3,3.0,2.0,2.0,2.0,4.0,2.0,3,4,2,3,3.0,3,2.0,2.0,3,2,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2
4606,1080491_2,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,3,3.0,2.0,2.0,2.0,2.0,3.0,4,2,2,3,4.0,2,2.0,2.0,3,2,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,40.0,0.0,0.0,1.0,0.0,2,2
4607,1080498_2,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3,2,3.0,4.0,3.0,4.0,4.0,4.0,3,4,4,3,5.0,4,3.0,4.0,3,4,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,120.0,0.0,0.0,1.0,0.0,2,2
4608,1080517_1,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3,4,3.0,4.0,3.0,4.0,4.0,4.0,3,2,3,5,4.0,4,4.0,3.0,4,3,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,70.0,0.0,0.0,1.0,0.0,2,2
4609,1080535_1,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3,3,3.0,2.0,3.0,3.0,2.0,5.0,3,3,4,4,4.0,4,3.0,2.0,3,3,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,6,60.0,0.0,0.0,1.0,0.0,2,2
4610,1080535_2,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3,3,2.0,3.0,3.0,2.0,3.0,3.0,3,2,4,5,4.0,3,4.0,4.0,5,5,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,40.0,0.0,0.0,1.0,0.0,2,2
4611,1080720_2,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3,2,3.0,3.0,3.0,4.0,4.0,3.0,3,3,4,3,3.0,3,2.0,3.0,2,3,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,1.0,0.0,2,2
4612,1080722_1,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2,3,3.0,3.0,3.0,2.0,3.0,3.0,4,3,4,3,3.0,3,2.0,3.0,2,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,45.0,0.0,0.0,0.0,0.0,2,2
4613,1080722_2,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3,2,3.0,3.0,2.0,3.0,2.0,3.0,3,3,2,3,3.0,3,2.0,3.0,4,3,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,1.0,0.0,2,2
4614,1080724_3,4.0,3.0,1.0,3.0,3.0,2.0,2.0,3,2,3.0,4.0,3.0,4.0,3.0,4.0,3,3,4,3,3.0,3,3.0,4.0,3,4,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,,0.0,0.0,0.0,0.0,2,2
4615,1080740_3,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3,2,3.0,3.0,2.0,3.0,3.0,2.0,3,3,3,3,4.0,3,3.0,2.0,3,3,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,1.0,0.0,2,2
4616,1080765_1,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2,3,3.0,3.0,3.0,4.0,4.0,3.0,4,3,4,3,4.0,4,2.0,3.0,2,3,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
4617,1080765_2,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2,3,2.0,3.0,4.0,3.0,4.0,4.0,3,4,4,3,4.0,4,2.0,3.0,3,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4618,1080826_1,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3,2,3.0,2.0,2.0,3.0,3.0,2.0,3,3,2,3,3.0,3,2.0,1.0,2,3,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
4619,1080826_2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,3,2.0,3.0,2.0,3.0,3.0,2.0,3,2,3,2,3.0,3,2.0,3.0,2,3,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4620,1080830_1,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2,3,2.0,3.0,2.0,3.0,2.0,3.0,3,3,2,3,2.0,3,2.0,3.0,2,3,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,1.0,0.0,2,2
4621,1080861_2,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2,3,2.0,2.0,3.0,2.0,3.0,4.0,3,4,3,4,3.0,3,2.0,3.0,3,2,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
4622,1080864_2,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2,3,2.0,3.0,3.0,2.0,3.0,3.0,2,4,3,3,3.0,3,2.0,3.0,2,3,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,30.0,0.0,0.0,1.0,0.0,2,2
4623,1080870_1,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3,2,3.0,3.0,2.0,3.0,3.0,2.0,3,4,3,3,2.0,3,2.0,3.0,2,3,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,1.0,0.0,2,2
4624,1080870_2,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3,2,3.0,3.0,4.0,3.0,4.0,3.0,4,4,3,4,3.0,3,2.0,3.0,3,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4625,1080885_1,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3,2,3.0,2.0,2.0,2.0,3.0,3.0,3,3,2,3,2.0,2,1.0,2.0,2,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4626,1080890_1,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2,3,3.0,2.0,2.0,3.0,2.0,2.0,3,3,3,2,3.0,2,2.0,2.0,1,2,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
4627,1080891_1,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2,1,2.0,2.0,1.0,2.0,1.0,2.0,2,2,1,1,2.0,2,2.0,2.0,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
4628,1080946_2,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2,1,2.0,1.0,2.0,2.0,2.0,1.0,2,1,2,2,1.0,2,1.0,2.0,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2
4629,1080953_1,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3,3,2.0,1.0,3.0,2.0,3.0,1.0,3,2,1,1,2.0,3,2.0,3.0,2,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2
4630,1080953_2,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3,2,3.0,1.0,2.0,3.0,2.0,1.0,3,3,1,2,3.0,3,3.0,2.0,3,2,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,130.0,0.0,0.0,0.0,0.0,2,2
4631,1080961_2,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3,2,3.0,2.0,1.0,2.0,3.0,2.0,1,3,2,3,2.0,4,3.0,2.0,3,2,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,,1.0,0.0,0.0,0.0,2,2
4632,1080967_1,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3,3,2.0,1.0,2.0,3.0,3.0,2.0,1,3,3,3,2.0,2,3.0,3.0,2,1,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,130.0,0.0,0.0,0.0,0.0,2,2
4633,1080967_2,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3,2,1.0,2.0,3.0,3.0,2.0,1.0,1,2,3,2,3.0,3,3.0,2.0,1,1,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,100.0,0.0,0.0,1.0,0.0,2,2
4634,1080974_2,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3,3,2.0,1.0,2.0,3.0,3.0,1.0,2,3,2,1,2.0,3,3.0,2.0,3,3,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,120.0,1.0,0.0,1.0,0.0,1,1
4635,1081007_1,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3,3,3.0,7.0,4.0,4.0,4.0,4.0,3,4,4,3,3.0,3,5.0,4.0,4,3,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
4636,1081010_1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,3,3.0,2.0,3.0,2.0,3.0,3.0,3,3,3,3,3.0,3,4.0,3.0,4,3,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,20.0,0.0,1.0,1.0,0.0,2,2
4637,1081048_2,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2,2,2.0,2.0,3.0,2.0,2.0,2.0,2,2,5,3,3.0,4,4.0,3.0,2,3,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
